property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
15149,-37.734859,144.921871,25 Loeman Street,STRATHMORE,7020000,house,2016,5,3,2,SC_082,1.438,20034,0.72,28,0,hospital_184,1.695,S_197,1.472
29747,-37.761336,144.986254,23 Veronica Street,NORTHCOTE,6560000,house,2012,4,1,2,SC_103,2.788,20015,0.999,21,0,hospital_144,1.382,S_105,1.909
49715,-37.807775,145.070217,71 Gordon Street,BALWYN,27360000,house,2009,3,2,2,SC_099,2.133,19892,2.025,27,0,hospital_064,1.93,S_137,1.704
6242,-37.788156,144.822236,16 Killara Street,SUNSHINE WEST,6880000,house,2010,3,1,2,SC_102,1.19,20021,0.937,26,0,hospital_174,1.475,S_080,1.2
86642,-37.925271,145.003935,36 Champion Street,BRIGHTON,17640000,house,2006,3,1,2,SC_046,3.411,19950,1.305,24,0,hospital_156,1.855,S_009,1.324
17656,-37.70807648,144.916275,723 Pascoe Vale Road,GLENROY,3740000,house,2009,4,2,0,SC_010,2.665,20032,0.403,33,0,hospital_184,3.935,S_209,0.719
60936,-37.841304,145.185562,8 Beltana Court,VERMONT,6468000,house,2012,4,2,2,SC_088,2.503,19899,2.488,37,0,hospital_192,2.438,S_066,1.953
16749,-37.70796967,144.9146576,2/11 GRANDVIEW STREET,GLENROY,3304000,house,2008,2,1,1,SC_010,2.531,20032,0.444,33,0,hospital_184,3.914,S_209,0.851
30332,-37.777511600000004,144.9909058,7 Bridge Street,NORTHCOTE,7044000,house,2008,2,1,1,SC_008,4.248,20017,0.186,18,0,hospital_035,2.205,S_138,2.517
41000,-37.697328999999996,145.052499,61 Settlement Road,BUNDOORA,6732000,house,2010,3,1,1,SC_047,4.987,19984,3.146,34,0,hospital_037,0.649,S_155,0.258
22935,-37.746389,144.968381,51 Sheffield Street,COBURG,10360000,house,2015,2,1,0,SC_030,2.237,19965,0.632,28,0,hospital_144,1.163,S_173,0.467
64778,-37.7813607,145.2993301,66 Evans Drive,CROYDON,8484000,house,2014,4,2,2,SC_022,2.437,19877,1.21,54,0,hospital_164,4.841,S_181,2.293
18593,-37.674868,144.915294,29 KATUNGA CRESCENT,BROADMEADOWS,4940000,house,2011,4,2,2,SC_072,2.752,20030,0.987,37,0,hospital_104,2.728,S_153,0.665
22711,-37.73399353,144.96354680000002,39 Gaffney Street,COBURG,17850000,house,2010,2,1,1,SC_030,1.195,19964,0.081,30,0,hospital_084,2.283,S_172,0.866
37029,-37.632764,145.034412,2 Reedy Lake Mews,EPPING,5552000,house,2014,3,2,2,SC_062,4.971,20005,2.217,43,0,hospital_053,2.623,S_196,2.23
92827,-38.001128,145.095636,17/9 Manikato Avenue,MORDIALLOC,5940000,house,2014,3,2,1,SC_003,3.389,19863,0.926,44,0,hospital_001,2.317,S_119,1.101
74488,-37.89981461,145.0571289,100 Oakleigh Road,CARNEGIE,12194000,house,2009,2,1,1,SC_041,1.682,19919,1.399,30,0,hospital_159,2.633,S_015,1.352
66662,-37.781034000000005,145.339465,7 Paris Court,MOOROOLBARK,8025000,house,2009,4,2,2,SC_084,3.397,19877,2.417,54,0,hospital_113,2.513,S_081,2.51
77829,-37.934219,145.175268,27 Withers Avenue,MULGRAVE,4920000,house,2011,3,2,2,SC_073,3.251,19913,2.562,44,0,hospital_161,3.359,S_067,1.178
19293,-37.69234,144.91519,961 Pascoe Vale Rd,JACANA,2800000,house,2010,2,1,0,SC_059,2.703,20031,0.316,35,0,hospital_104,4.658,S_153,1.685
29313,-37.771528,145.003109,12 Lennox Street,NORTHCOTE,10100000,house,2010,4,2,0,SC_001,3.427,20016,0.714,20,0,hospital_035,1.046,S_105,2.278
52526,-37.823548100000004,145.00583730000002,18 Edinburgh Street,RICHMOND,10080000,house,2012,2,1,0,SC_038,1.907,19906,0.471,13,0,hospital_122,0.439,S_076,1.796
4072,-37.826012,144.87205600000001,116 The Avenue,SPOTSWOOD,16640000,house,2016,3,1,2,SC_033,2.226,19995,1.324,19,0,hospital_056,3.866,S_056,2.482
74325,-37.884443,145.02164399999998,3 Lockhart Street,CAULFIELD,11700000,house,2010,3,1,2,SC_023,2.078,19954,1.823,17,0,hospital_080,0.536,S_166,0.438
93609,-38.019071999999994,145.098104,6H Laura Street,ASPENDALE,9912000,house,2015,4,2,1,SC_003,5.395,19862,0.974,46,0,hospital_001,3.865,S_119,1.583
13574,-37.70676422,144.7737885,9 Lucetta Way,SYDENHAM,5775000,house,2009,3,2,2,SC_107,3.74,20000,0.628,39,0,hospital_057,6.972,S_094,0.541
66129,-37.767492,145.310887,27 Erskine Ridge,MOOROOLBARK,5170000,house,2015,3,1,2,SC_084,1.074,19877,1.926,54,0,hospital_113,3.912,S_058,1.113
14429,-37.75449371,144.8963928,4/322 Buckley Street,ESSENDON,7328000,house,2008,2,1,1,SC_085,2.199,20037,1.751,21,0,hospital_184,1.558,S_197,1.663
55952,-37.840951000000004,145.09107,8 Hollsmoor Road,CAMBERWELL,30600000,house,2011,4,2,2,SC_099,3.443,19850,1.405,32,0,hospital_089,1.854,S_160,1.885
14085,-37.747213,144.922113,22 Butler Street,ESSENDON,11970000,house,2016,3,2,2,SC_082,2.071,20036,0.103,24,0,hospital_184,1.596,S_197,1.068
69445,-37.869631,145.081143,11 Ambon Street,ASHBURTON,7250000,house,2010,3,2,1,SC_042,1.251,19847,0.196,37,0,hospital_098,0.715,S_112,1.164
52132,-37.825967,145.007979,11 Farmer Street,RICHMOND,9888000,house,2015,2,1,0,SC_038,1.626,19906,0.181,13,0,hospital_122,0.766,S_102,1.601
43366,-37.720117,145.106907,92 Tarcoola Drive,YALLAMBIE,8585000,house,2011,3,1,2,SC_017,5.212,19986,1.394,40,0,hospital_075,1.671,S_020,1.82
58636,-37.827686,145.18186699999998,18 Lorikeet Street,NUNAWADING,8030000,house,2013,4,2,2,SC_088,0.952,19899,0.999,37,0,hospital_010,2.199,S_202,0.651
83487,-37.84960175,144.9990997,13 Leila Street,PRAHRAN,10450000,house,2009,3,1,0,SC_066,0.549,19947,0.619,21,0,hospital_097,0.276,S_115,0.569
95600,-37.913886,145.027167,34 Yawla Street,BENTLEIGH,12350000,house,2013,4,2,2,SC_046,3.015,19939,0.949,38,0,hospital_126,1.629,S_107,1.454
59781,-37.827653000000005,145.186768,3 Alwyn Street,MITCHAM,5040000,house,2012,3,2,1,SC_088,1.122,19900,1.167,40,0,hospital_010,2.02,S_202,1.017
80576,-38.004865,145.14711200000002,9 Marga Place,KEYSBOROUGH,8470000,house,2010,4,2,1,SC_057,2.668,19862,4.663,46,0,hospital_096,2.441,S_079,2.582
71132,-37.860110999999996,145.238054,14 Harold Street,WANTIRNA,10699000,house,2013,3,2,2,SC_032,5.334,19870,3.343,50,0,hospital_179,1.505,S_226,1.723
36051,-37.682849,145.03097,7 Oxford Drive,THOMASTOWN,5805000,house,2014,3,1,2,SC_062,5.927,20007,1.497,38,0,hospital_041,2.975,S_228,1.666
3494,-37.81242371,144.89729309999998,4/334 Nicholson Street,YARRAVILLE,2475000,house,2007,2,1,0,SC_011,3.733,19997,0.406,15,0,hospital_056,2.359,S_201,1.301
73892,-37.863281,145.291357,60 Boronia Road,BORONIA,4905000,house,2015,2,1,1,SC_049,3.769,19869,0.689,53,0,hospital_049,0.764,S_146,0.492
52755,-37.827053,144.995074,23 Green Street,CREMORNE,3531000,house,2015,2,1,1,SC_038,1.899,19907,0.19,6,0,hospital_146,1.053,S_102,1.879
34283,-37.725339899999994,144.98743530000002,21 Corben Street,RESERVOIR,7376000,house,2013,3,1,0,SC_103,2.036,20011,1.393,29,0,hospital_139,1.274,S_030,0.584
25893,-37.587697,144.90573999999998,20 Dalwhinnie Crescent,CRAIGIEBURN,3905000,house,2010,3,2,2,SC_016,0.917,40221,3.668,46,0,hospital_104,7.131,S_178,2.59
53332,-37.81170273,145.002533,45 Baker Street,RICHMOND,8475000,house,2009,3,1,0,SC_068,2.703,19977,0.894,8,0,hospital_134,0.165,S_076,0.655
51967,-37.80017,145.16971,6 Cerberus Street,DONVALE,14790000,house,2015,3,1,2,SC_002,2.143,19899,2.32,37,0,hospital_034,1.125,S_202,2.704
64707,-37.799718,145.280256,6 CIVIC SQUARE,CROYDON,13124000,house,2013,3,1,1,SC_022,0.258,19878,0.477,51,0,hospital_164,2.347,S_182,0.172
76546,-37.91667,145.124559,12 Prince Street,CLAYTON,12720000,house,2010,3,1,2,SC_087,4.913,19915,0.959,39,0,hospital_065,0.314,S_169,1.156
52198,-37.82579041,144.9920044,12 Dover Street,CREMORNE,4719000,house,2008,2,1,0,SC_068,2.151,19908,0.25,11,0,hospital_146,0.902,S_076,1.829
57741,-37.831119,145.15989299999998,19 Halley Street,BLACKBURN,26520000,house,2015,5,3,2,SC_002,1.657,19898,1.506,35,0,hospital_060,0.393,S_066,0.66
31251,-37.757591999999995,145.00345,42 Rossmoyne Street,THORNBURY,9185000,house,2009,3,2,1,SC_103,2.009,20014,0.514,23,0,hospital_035,0.707,S_105,0.726
21749,-37.73566818,144.9548187,10 Kerferd Street,COBURG,4216000,house,2009,3,1,1,SC_030,0.55,19964,0.745,30,0,hospital_084,2.075,S_172,1.134
46705,-37.70559692,145.1691132,17 Milborne Crescent,ELTHAM,6060000,house,2008,4,2,0,SC_051,3.649,19987,2.073,44,0,hospital_075,5.57,S_194,1.433
71383,-37.86183,145.22290700000002,3 Coorong Court,WANTIRNA,13277000,house,2014,4,2,3,SC_067,5.263,19871,4.187,46,0,hospital_008,1.418,S_226,0.601
92250,-37.976895,145.058043,35 Patty Street,MENTONE,25330000,house,2014,5,3,2,SC_003,2.797,19865,0.835,39,0,hospital_055,0.627,S_011,0.647
81629,-37.99880219,145.2464905,1/30 Olive Road,EUMEMMERRING,1680000,house,2009,2,1,1,SC_077,0.728,19885,2.935,59,0,hospital_119,2.854,S_212,1.807
66187,-37.768077000000005,145.323963,3 Lindsay Court,MOOROOLBARK,6810000,house,2010,3,2,2,SC_084,1.414,19877,2.116,54,0,hospital_113,2.796,S_168,1.11
10835,-37.79247,144.93279099999998,72 Collett Street,KENSINGTON,8370000,house,2013,3,1,0,SC_011,1.846,20041,0.247,14,0,hospital_114,0.321,S_086,0.731
66466,-37.770552,145.30738799999997,5 Jenny Court,MOOROOLBARK,6071000,house,2010,3,2,3,SC_084,1.496,19877,1.641,54,0,hospital_113,4.279,S_058,1.53
13209,-37.70903,144.767276,5 Barm Close,SYDENHAM,5992000,house,2011,4,2,2,SC_048,3.499,20000,1.069,39,0,hospital_057,7.078,S_094,1.088
82500,-37.90954,145.252773,1 Valleyview Drive,ROWVILLE,5280000,house,2015,3,2,2,SC_049,5.154,19868,4.851,55,0,hospital_026,4.748,S_027,2.215
19386,-37.6628685,144.93457030000002,28 GUILDFORD AVENUE,COOLAROO,4675000,house,2009,3,1,1,SC_072,1.733,44817,0.779,40,0,hospital_104,1.842,S_153,2.041
13652,-37.74773788,144.89807130000003,1/76 Cooper Street,ESSENDON,8330000,house,2008,3,1,1,SC_082,1.667,20037,1.842,21,0,hospital_184,0.864,S_197,1.148
76243,-37.902833,145.100698,47 Heath Ave,OAKLEIGH,4400000,house,2009,3,2,1,SC_087,2.322,19916,0.923,36,0,hospital_166,0.611,S_026,2.259
87295,-37.937095,145.009746,103 Willis Street,HAMPTON,18200000,house,2014,3,2,2,SC_046,2.525,19949,0.733,27,0,hospital_036,0.796,S_088,0.656
53094,-37.81966,144.991587,34 Rotherwood Street,RICHMOND,13650000,house,2012,4,3,0,SC_068,1.809,19908,0.507,11,0,hospital_146,0.251,S_076,1.173
43196,-37.72171021,145.0613403,5 The Common  -Springthorpe-,MACLEOD,9360000,house,2008,3,2,2,SC_047,3.313,19983,0.837,31,0,hospital_025,1.684,S_155,2.624
16356,-37.711166999999996,144.93601,11 Truscott Street,GLENROY,7410000,house,2015,3,1,2,SC_030,2.671,20033,1.483,31,0,hospital_184,4.408,S_004,0.52
12890,-37.7237854,144.7691498,3 Dunai Walk,DELAHEY,2680000,house,2009,3,2,1,SC_048,2.639,20001,2.25,36,0,hospital_057,5.712,S_094,2.471
32489,-37.733876,144.98974199999998,28 Tynan Street,PRESTON,13000000,house,2016,3,1,2,SC_103,1.248,20012,1.089,27,0,hospital_139,1.957,S_030,0.723
8852,-37.887798,144.76085,13 William McPherson Crescent,SEABROOK,5225000,house,2012,3,2,2,SC_092,2.889,46468,2.318,33,0,hospital_073,7.217,S_001,2.286
5390,-37.793061,144.855154,1 Air Force Avenue,BRAYBROOK,4800000,house,2013,4,3,2,SC_043,0.563,20022,0.972,22,0,hospital_174,2.625,S_149,0.563
96987,-38.002577,145.279975,63 Fitzgerald Road,HALLAM,4700000,house,2012,5,2,2,SC_077,2.793,19885,1.91,59,0,hospital_069,3.773,S_212,1.278
22765,-37.740895,144.95975,40 Nelson Street,COBURG,8964000,house,2016,3,2,1,SC_030,1.269,19965,0.355,28,0,hospital_084,1.474,S_172,0.49
81791,-37.999091,145.240199,14 Tarata Drive,DOVETON,5066000,house,2011,3,1,0,SC_077,0.983,19888,2.86,54,0,hospital_119,2.426,S_212,2.32
62311,-37.79275,145.252591,8 Kenwood Crescent,RINGWOOD,5300000,house,2014,3,1,2,SC_022,2.773,19879,2.15,46,0,hospital_164,1.692,S_157,0.542
25879,-37.604738,144.93058,2/63 Gillingham Crescent,CRAIGIEBURN,3015000,house,2011,3,2,1,SC_110,1.097,40221,1.17,46,0,hospital_104,5.194,S_005,1.047
33566,-37.708005,144.99576399999998,103 Broadhurst Avenue,RESERVOIR,4590000,house,2014,3,1,1,SC_103,3.557,20009,1.211,33,0,hospital_139,1.084,S_030,2.633
39561,-37.707159000000004,145.05449299999998,12 Norfolk Crescent,BUNDOORA,5412000,house,2013,3,1,2,SC_047,4.092,19983,2.463,31,0,hospital_037,0.649,S_155,0.942
24347,-37.699383000000005,144.968643,34A Preston Street,FAWKNER,5048000,house,2016,3,2,2,SC_030,4.021,19961,0.872,35,0,hospital_139,3.288,S_161,1.428
32648,-37.737814,144.98498,35 James Street,PRESTON,12150000,house,2016,4,2,1,SC_103,1.507,20012,1.372,27,0,hospital_144,2.38,S_030,0.923
60410,-37.838853,145.195955,10 Kingsclere Street,VERMONT,9440000,house,2013,4,1,1,SC_088,2.608,19900,2.346,40,0,hospital_008,2.958,S_202,2.404
89883,-37.968066,145.06880900000002,11 Norland Street,CHELTENHAM,6480000,house,2011,3,1,1,SC_003,1.81,19866,1.261,37,0,hospital_109,0.803,S_023,1.489
59884,-37.81165,145.189226,35 Ormond Avenue,MITCHAM,5088000,house,2014,3,1,1,SC_088,1.204,19900,0.748,40,0,hospital_010,0.449,S_202,1.781
89106,-37.94861984,145.01274109999997,10 Hobson Street,SANDRINGHAM,13000000,house,2009,3,2,1,SC_046,2.466,19948,0.743,29,0,hospital_036,1.05,S_214,0.898
11879,-37.721514,144.832667,50 Skyline Drive,KEILOR,8470000,house,2014,3,3,2,SC_107,2.316,20001,3.535,36,0,hospital_005,4.605,S_222,2.644
37221,-37.642055,145.028478,3 Dempsey Court,EPPING,3150000,house,2010,3,1,2,SC_062,5.139,20005,1.159,43,0,hospital_053,1.496,S_196,1.69
44341,-37.687464,145.105195,153 Plenty River Drive,GREENSBOROUGH,13600000,house,2010,3,2,0,SC_062,4.345,19985,1.855,38,0,hospital_075,1.967,S_210,1.757
17318,-37.698141,144.943757,47 Sadie Street,GLENROY,4466000,house,2013,3,1,1,SC_030,3.855,19961,1.361,35,0,hospital_139,5.248,S_004,1.083
62820,-37.833529,145.240754,3 Craig Court,HEATHMONT,5874000,house,2011,4,1,1,SC_032,2.54,19871,0.669,46,0,hospital_179,2.119,S_139,2.527
16813,-37.704817999999996,144.933561,21A Justin Avenue,GLENROY,6880000,house,2015,2,1,2,SC_030,3.4,20032,1.439,33,0,hospital_184,4.868,S_004,0.518
26915,-37.60956573,144.92503359999998,41 Yarcombe Crescent,CRAIGIEBURN,3920000,house,2008,3,2,2,SC_110,1.821,40221,1.829,46,0,hospital_104,4.597,S_005,1.774
8045,-37.757032,144.798306,12 Edgerunner Circuit,ST ALBANS,2150000,house,2012,4,2,2,SC_107,3.405,20003,0.993,31,0,hospital_057,1.476,S_159,0.763
54920,-37.84684753,145.0761719,11 George Street,CAMBERWELL,10395000,house,2007,2,1,1,SC_099,2.969,19850,0.323,32,0,hospital_168,1.868,S_160,1.395
14281,-37.760302,144.901693,31b Park Crescent,ABERFELDIE,21500000,house,2012,4,3,3,SC_085,1.822,20037,1.363,21,0,hospital_068,1.384,S_049,1.806
75525,-37.898274,145.056898,9 Rosanna Street,CARNEGIE,15640000,house,2014,2,2,2,SC_041,1.513,19919,1.287,30,0,hospital_159,2.802,S_015,1.18
23378,-37.652965,144.905038,117 Dunfermline Avenue,GREENVALE,10640000,house,2013,4,3,2,SC_072,1.534,44817,2.057,40,0,hospital_104,1.379,S_211,2.508
75095,-37.890237,145.06389099999998,379 Neerim Road,CARNEGIE,15400000,house,2011,5,2,2,SC_041,0.764,19919,0.306,30,0,hospital_108,2.589,S_015,0.716
49696,-37.80502,145.08129399999999,7 Highland Avenue,BALWYN,17600000,house,2014,3,2,1,SC_099,2.968,19893,2.167,29,0,hospital_064,2.93,S_136,1.799
65270,-37.807502,145.319962,28 Cherylnne Crescent,KILSYTH,6215000,house,2016,3,1,1,SC_022,3.377,19877,2.619,54,0,hospital_164,5.661,S_224,1.035
25916,-37.577899,144.912111,20 Rockwall Drive,CRAIGIEBURN,5418000,house,2014,4,2,2,SC_005,0.824,40221,3.83,46,0,hospital_104,8.137,S_178,2.635
897,-37.79587173,144.88597109999998,34 Southampton Street,FOOTSCRAY,3120000,house,2007,2,1,0,SC_043,2.166,20023,0.663,20,0,hospital_056,0.306,S_201,1.19
85140,-37.875351,144.97746999999998,85 Dickens Street,ELWOOD,22770000,house,2015,4,3,2,SC_054,0.784,19956,1.553,13,0,hospital_103,2.064,S_017,0.774
27093,-37.60835648,144.9178314,5 Elmwood Place,CRAIGIEBURN,2700000,house,2008,3,2,2,SC_016,1.759,40221,2.363,46,0,hospital_104,4.719,S_178,2.142
29366,-37.76773071,144.99011230000002,13 Gracie Street,NORTHCOTE,9571000,house,2008,3,1,1,SC_103,3.302,20016,0.513,20,0,hospital_035,1.65,S_105,2.203
75385,-37.897648,145.052653,69 Neville Street,CARNEGIE,16915000,house,2014,3,1,1,SC_041,1.529,19942,1.272,32,0,hospital_126,2.941,S_015,1.157
73815,-37.862456,145.262843,52B Dixon Court,BORONIA,5731000,house,2014,3,2,2,SC_049,5.344,19869,1.906,53,0,hospital_002,0.908,S_024,1.912
47686,-37.80291,145.052106,1 Simpson Street,KEW,20100000,house,2015,3,2,2,SC_083,2.435,19903,2.238,23,0,hospital_064,0.725,S_137,1.556
51215,-37.790448,145.127097,3 Merlin Street,DONCASTER,16500000,house,2014,3,3,0,SC_091,0.387,20042,3.242,30,0,hospital_194,2.173,S_188,0.471
87212,-37.923319,144.988855,9 Tennyson Street,BRIGHTON,6390000,house,2012,5,3,2,SC_046,4.704,19950,0.353,24,0,hospital_156,1.307,S_009,1.08
59919,-37.826812,145.190498,39 Carween Avenue,MITCHAM,13680000,house,2015,3,1,2,SC_088,1.272,19900,0.988,40,0,hospital_010,1.848,S_202,1.296
19578,-37.6742963,144.8886747,136 Kenny Street (Attwood),ATTWOOD,6440000,house,2013,4,2,2,SC_059,1.584,20030,2.895,37,0,hospital_104,3.837,S_153,2.936
15668,-37.742647999999996,144.890446,3 Coghlan Street,NIDDRIE,8160000,house,2012,2,1,1,SC_082,1.644,20037,2.711,21,0,hospital_184,1.288,S_198,1.774
755,-37.807796999999994,144.8884,27 Tennyson Street,SEDDON,7448000,house,2016,2,1,1,SC_043,2.841,20024,0.648,18,0,hospital_056,1.644,S_201,1.153
57581,-37.829454,145.141541,12 Orana Street,BLACKBURN,10160000,house,2015,3,1,1,SC_037,2.042,19897,0.968,35,0,hospital_060,1.337,S_018,0.553
32275,-37.734541,145.012876,209 Wood Street,PRESTON,9142000,house,2015,4,2,1,SC_103,1.114,20011,1.122,29,0,hospital_139,2.296,S_084,0.93
21902,-37.73762512,144.950058,124 Murray Street,COBURG,10795000,house,2009,3,3,1,SC_030,0.581,19964,1.214,30,0,hospital_084,1.975,S_172,1.409
12343,-37.700790000000005,144.749685,143 Community Hub,HILLSIDE,6370000,house,2010,5,2,2,SC_048,3.653,20000,2.158,39,0,hospital_057,8.759,S_163,0.787
10490,-37.793271000000004,144.919151,39 Cakebread Mews,KENSINGTON,7640000,house,2014,5,3,2,SC_011,1.241,20026,0.891,11,0,hospital_114,0.995,S_086,1.025
15982,-37.70396423,144.8985596,2 Birk Court,GOWANBRAE,5330000,house,2009,3,2,1,SC_010,1.521,20032,1.645,33,0,hospital_184,4.306,S_209,2.252
28405,-37.800955,144.976399,8 John Street,FITZROY,7040000,house,2010,3,1,0,SC_008,1.343,19843,1.165,8,0,hospital_129,0.769,S_200,0.345
1004,-37.803329999999995,144.89128300000002,40 Windsor Street,SEDDON,10350000,house,2014,2,1,2,SC_043,2.832,20024,0.093,18,0,hospital_056,1.22,S_201,0.658
58066,-37.814473,145.15776499999998,38 Larch Street,BLACKBURN,13420000,house,2011,5,2,2,SC_002,1.323,19898,0.924,35,0,hospital_060,2.063,S_202,1.933
70597,-37.879813,145.10241200000002,2 Baradine Street,CHADSTONE,5830000,house,2012,3,2,2,SC_042,0.997,19840,1.096,28,0,hospital_166,2.187,S_112,1.671
80038,-37.989943,145.185968,28 Parkmore Road,KEYSBOROUGH,4690000,house,2010,3,1,2,SC_057,1.151,19889,1.392,51,0,hospital_096,1.375,S_079,1.235
66367,-37.786888,145.30717099999998,4 Summit Court,MOOROOLBARK,4480000,house,2014,4,2,2,SC_022,2.517,19877,0.518,54,0,hospital_113,5.024,S_224,1.721
89583,-37.956563,145.01660800000002,51 Victoria Street,SANDRINGHAM,25320000,house,2014,4,2,2,SC_079,2.301,19948,1.265,29,0,hospital_058,0.585,S_214,1.332
94395,-37.958905,145.07757800000002,5 Pebble Beach Place,HEATHERTON,9945000,house,2014,5,2,2,SC_003,1.694,19866,2.197,37,0,hospital_109,0.479,S_023,1.911
97019,-37.998211,145.267209,7 Wanda Court,HALLAM,4080000,house,2016,3,1,2,SC_077,1.831,19885,2.186,59,0,hospital_119,4.476,S_212,0.739
79333,-37.951032,145.159666,70 Sandown Road,SPRINGVALE,5128000,house,2010,4,2,2,SC_057,4.794,19913,0.571,44,0,hospital_124,2.784,S_075,0.758
78058,-37.933007,145.165065,40 Studley Street,MULGRAVE,6240000,house,2011,4,2,1,SC_073,3.497,19913,2.101,44,0,hospital_076,4.102,S_067,2.084
46552,-37.69608,145.15479,13 Dandallo Drive,ELTHAM,7572000,house,2014,4,2,2,SC_051,2.532,19987,2.039,44,0,hospital_075,4.425,S_051,2.079
42557,-37.73797607,145.064148,70 Bellevue Avenue,ROSANNA,8822000,house,2009,4,2,2,SC_017,2.017,19936,0.573,28,0,hospital_090,1.713,S_100,2.388
95317,-37.917774,145.04971799999998,26 Buckingham Avenue,BENTLEIGH,12880000,house,2012,4,1,2,SC_046,2.617,19939,1.118,38,0,hospital_159,1.59,S_107,0.697
73054,-37.84026337,145.2944946,17 Cobbitty Court,BORONIA,5968000,house,2008,3,2,2,SC_022,4.692,19870,2.323,50,0,hospital_049,2.693,S_042,2.044
32563,-37.749618,145.01494,3/9 Mihil Street,PRESTON,5208000,house,2016,2,1,1,SC_103,1.598,20013,1.377,25,0,hospital_035,1.606,S_105,1.008
30576,-37.756053,144.99074,105 Harold Street,THORNBURY,11730000,house,2011,2,1,0,SC_103,2.082,20014,0.698,23,0,hospital_144,1.668,S_105,1.263
15716,-37.74232,144.887365,37 Coghlan Street,NIDDRIE,8540000,house,2012,3,2,1,SC_082,1.852,20037,2.96,21,0,hospital_184,1.559,S_198,1.828
80509,-37.99766541,145.170105,8 Fenton Crt,KEYSBOROUGH,6840000,house,2006,5,3,2,SC_057,0.618,19889,2.868,51,0,hospital_096,0.456,S_079,0.551
9481,-37.854675,144.719069,31 Doubell Boulevard,TRUGANINA,3230000,house,2014,3,1,2,SC_053,1.386,46468,3.013,33,0,hospital_073,4.288,S_007,2.53
72074,-37.843739,145.263959,16 Highmoor Avenue,BAYSWATER,4977000,house,2011,4,3,2,SC_032,4.631,19870,0.43,50,0,hospital_002,1.357,S_139,0.272
49314,-37.80821609,145.08895869999998,27 Parkdale Avenue,BALWYN,18000000,house,2009,4,2,2,SC_020,3.125,19894,1.791,31,0,hospital_117,2.443,S_136,1.207
82301,-37.983016,145.235971,59 Crimson Drive,DOVETON,4810000,house,2016,3,1,2,SC_112,1.889,19888,2.429,54,0,hospital_119,1.511,S_184,1.765
53657,-37.814994,144.994015,69 Highett Street,RICHMOND,11258000,house,2015,3,2,1,SC_068,1.934,19978,0.228,7,0,hospital_172,0.225,S_076,0.616
59776,-37.828638,145.19521899999998,2a Vernal Avenue,MITCHAM,7776000,house,2010,3,2,2,SC_088,1.722,19900,1.217,40,0,hospital_010,2.027,S_202,1.751
76018,-37.905575,145.10786299999998,28 Leigh Street,HUNTINGDALE,10800000,house,2014,3,1,2,SC_087,2.996,19916,0.775,36,0,hospital_166,0.722,S_169,2.456
93119,-37.994514,145.09151200000002,29 Brownfield Street,PARKDALE,5193000,house,2010,3,1,1,SC_003,2.612,19864,1.342,41,0,hospital_001,1.695,S_119,1.566
82328,-37.982262,145.235636,6 Scarlet Drive,DOVETON,2610000,house,2011,4,1,1,SC_112,1.883,19888,2.43,54,0,hospital_119,1.497,S_184,1.76
1084,-37.800457,144.884428,48 Hocking Street,FOOTSCRAY,5434000,house,2012,4,1,0,SC_043,2.153,20023,0.17,20,0,hospital_056,0.83,S_201,1.195
23531,-37.657696,144.904806,26 Piccadilly Court,GREENVALE,4920000,house,2015,5,3,2,SC_072,1.718,44817,1.908,40,0,hospital_104,1.581,S_153,2.712
36345,-37.670782,145.03915800000001,28 Casey Drive,LALOR,4940000,house,2013,3,1,3,SC_062,4.604,20006,2.012,40,0,hospital_053,2.926,S_229,1.74
36473,-37.660913,145.020621,484 Station Street,LALOR,5696000,house,2012,3,2,1,SC_062,5.81,20006,0.627,40,0,hospital_053,1.101,S_229,0.68
48955,-37.805209000000005,145.086166,12 Alandale Avenue,BALWYN,24480000,house,2016,5,3,2,SC_099,3.264,19894,2.136,31,0,hospital_117,2.761,S_136,1.373
48596,-37.8143425,145.0503998,5A Macartney Avenue,KEW,31200000,house,2009,4,3,2,SC_099,1.3,19903,0.982,23,0,hospital_064,0.655,S_208,1.455
43068,-37.71934,145.09049199999998,3 Hedline Place,MACLEOD,6556000,house,2015,3,2,2,SC_017,4.492,19984,1.104,34,0,hospital_075,2.082,S_020,1.835
8371,-37.765246000000005,144.785026,29 Chesterfield Road,CAIRNLEA,6916000,house,2014,4,2,2,SC_107,4.66,20003,2.326,31,0,hospital_057,2.647,S_159,0.863
82850,-37.90832901,145.26933290000002,62 Sovereign Manors Crescent,ROWVILLE,4390000,house,2009,3,2,2,SC_049,3.752,19868,3.738,55,0,hospital_150,4.001,S_199,2.805
9517,-37.845641,144.724347,4 Gascoyne Way,TRUGANINA,2680000,house,2014,3,2,2,SC_053,1.768,46468,3.375,33,0,hospital_073,5.285,S_007,2.925
32294,-37.744841,145.01583,21 Ruby Street,PRESTON,5925000,house,2013,3,1,1,SC_103,1.355,20013,1.382,25,0,hospital_035,2.131,S_105,1.278
